YR MO DY HRMN SEC LATITUDE LONGITUDE DEPTH MAG FAMILY
1998 11 10 1413 28.66 32.268 -118.46667 24.01 3.69 NaN
1998 11 10 2059 35.55 34.15658 -116.42797 11.638 3.45 1216
1998 11 12 0254 15.36 36.00911 -118.85141 11.725 2.57 NaN
1998 11 12 0333 38.03 37.466 -118.8115 4.69 3.7 NaN
1998 11 14 0326 8.63 33.467 -116.42771 10.403 2.65 NaN
1998 11 14 2319 31.08 34.48486 -119.08527 11.301 2.56 NaN
1998 11 15 1114 56.84 33.23005 -116.07413 10.781 3.38 NaN
1998 11 17 2144 7.43 32.03367 -116.29715 10.711 2.95 1633
1998 11 17 2258 54.36 32.03315 -116.29798 10.926 2.77 1633
1998 11 18 1549 2.09 34.33015 -116.83878 7.001 2.93 1630
1998 11 18 2013 13.01 34.32529 -118.48275 5.257 2.8 NaN
1998 11 18 2241 37.62 31.89383 -115.739 2.66 2.5 NaN
1998 11 19 0103 13.78 32.07654 -115.42756 8.8 2.5 1634
1998 11 19 0624 59.88 32.08276 -115.42921 11.053 2.93 1634
1998 11 19 0633 20.28 32.07716 -115.4273 10.935 2.6 1634
1998 11 20 2358 9.1 34.22845 -117.44787 10.241 3.33 NaN
1998 11 21 0939 15.82 31.9525 -115.417 2.74 2.99 NaN
1998 11 21 1539 40.6 32.59798 -117.28801 9.972 2.5 NaN
1998 11 23 0330 40.74 35.98263 -117.90887 3.967 2.92 NaN
1998 11 24 0436 9.06 33.72391 -116.82963 16.568 2.8 NaN
1998 11 25 0202 7.69 36.0475 -117.71701 2.504 3.01 1635
1998 11 25 0920 56.1 34.83332 -118.97741 13.855 2.63 NaN
1998 11 25 1617 36.29 33.89866 -116.90811 13.943 2.68 NaN
1998 11 25 1925 28.99 31.85453 -116.24196 2.108 2.8 NaN
1998 11 26 1844 0.64 32.08282 -115.42962 9.901 2.7 1634
1998 11 27 0344 6.83 31.08267 -116.87517 5.78 3.57 NaN
1998 11 27 0532 14.57 36.20483 -120.02467 -0.77 2.5 NaN
1998 11 28 0047 27.69 32.11967 -115.84117 7.63 2.82 NaN
1998 11 28 0730 12.25 32.07961 -115.42871 10.293 3.02 1634
1998 11 28 1723 46.19 32.45124 -115.17596 3.892 2.71 1636
1998 11 29 0520 47.71 34.15641 -116.42851 11.89 2.61 1216
1998 11 30 1134 15.78 31.058 -116.09083 7.16 2.66 NaN
1998 11 30 2147 42.55 34.39295 -118.64236 14.253 2.53 NaN
1998 12 1 0911 26.83 32.45202 -115.17564 4.094 2.54 1636
1998 12 1 2047 40.54 33.2793 -117.4872 9.18 2.51 NaN
1998 12 4 0345 23.69 32.24763 -116.42708 9.56 2.57 NaN
1998 12 4 1602 35.07 34.03465 -117.18906 17.052 2.53 NaN
1998 12 5 2341 50.21 32.76093 -115.43044 8.988 2.53 NaN
1998 12 6 0320 10.94 33.63207 -118.04859 11.23 2.74 NaN
1998 12 8 1159 27.29 31.6825 -116.0625 0.17 2.59 NaN
1998 12 9 0419 0.1 33.73196 -116.79256 15.58 2.68 NaN
1998 12 9 1303 33.8 35.78353 -117.63525 6.941 2.55 NaN
1998 12 10 0611 34.7 32.2754 -115.81921 8.749 2.59 NaN
1998 12 10 2002 14.66 33.95529 -116.84953 8.753 2.64 NaN
1998 12 11 0603 7.13 35.34632 -118.54798 4.652 3.57 1637
1998 12 11 0604 35.87 35.34692 -118.54926 4.774 2.54 1637
1998 12 11 0654 38.33 35.34732 -118.55019 4.765 2.51 1637
1998 12 11 0814 58.32 34.32933 -120.76667 2.31 3.74 1638
1998 12 11 0842 44.41 32.54463 -115.22736 9.025 2.93 1639
1998 12 11 0901 30.92 32.54545 -115.22674 8.858 2.6 1639
1998 12 11 1637 26.18 34.35617 -120.72133 4.33 3.31 1638
1998 12 12 1503 11.04 34.01693 -116.77098 19.087 3.54 NaN
1998 12 13 0730 50.19 31.74167 -115.9785 3.85 2.67 NaN
1998 12 13 0739 42.41 32.7231 -115.91102 6.64 3.68 1640
1998 12 13 0811 2.49 32.72146 -115.91206 6.604 2.76 1640
1998 12 13 2038 56.42 31.9971 -115.77331 6.391 2.74 1641
1998 12 13 2309 50.8 33.95405 -118.33052 6.331 2.55 NaN
1998 12 14 0058 13.93 31.76883 -116.01333 2.56 2.98 NaN
1998 12 14 0513 4.31 31.99827 -115.77314 6.305 2.6 1641
1998 12 14 2326 1.74 34.01955 -116.3254 11.798 2.59 NaN
1998 12 16 1452 36.11 31.82467 -116.6425 0.93 2.55 NaN
1998 12 17 0149 2.43 36.04767 -117.58247 3.327 3.23 NaN
1998 12 17 0301 6.23 32.07844 -115.42632 7.027 2.99 1634
1998 12 17 1400 52.71 37.41967 -118.92767 3.88 2.93 NaN
1998 12 18 0938 59.26 33.64749 -119.06926 6.825 3.92 NaN
1998 12 18 1239 44.79 34.11643 -116.91721 5.101 2.78 1616
1998 12 19 0105 11.02 32.08177 -115.42921 10.977 3.2 1634
1998 12 19 0106 3.58 33.34743 -115.71214 7.797 2.54 1634
1998 12 20 0433 30.36 35.7466 -116.62619 7.309 2.74 NaN
1998 12 20 1423 39.74 33.51505 -117.92814 6.756 3.23 1642
1998 12 20 1425 44.69 33.5139 -117.92913 6.681 3.68 1642
1998 12 20 1920 52.19 35.13671 -120.42254 7.127 2.94 NaN
1998 12 21 0218 31.71 33.51643 -117.92814 7.302 2.76 1642
1998 12 21 0315 16.54 33.51689 -117.92891 7.456 2.56 1642
1998 12 21 1606 38.37 31.98334 -115.75817 5.245 2.71 NaN
1998 12 21 2107 10.46 33.40014 -116.99737 12.232 2.62 NaN
1998 12 21 2110 6.7 32.06207 -115.41178 11.005 2.59 1626
1998 12 21 2255 28.51 32.6834 -115.80479 6.39 2.7 NaN
1998 12 22 0359 52.98 33.28098 -116.76945 9.874 2.57 NaN
1998 12 22 0529 9.95 33.49537 -116.55029 10.995 2.89 NaN
1998 12 22 0853 52.71 32.03079 -115.43508 11.323 2.54 NaN
1998 12 22 1517 53.43 36.44582 -117.91847 3.787 2.53 NaN
1998 12 22 1926 4.59 33.90883 -120.31617 2.13 2.69 NaN
1998 12 23 0140 5.13 32.05728 -115.41975 10.722 2.6 1626
1998 12 23 1514 48.05 37.48796 -118.81165 10.471 2.94 NaN
1998 12 24 0854 9 33.39482 -116.3372 5.553 2.78 NaN
1998 12 24 1651 15.71 32.71991 -115.91206 6.056 2.5 1640
1998 12 24 1833 0.58 33.31498 -116.34965 9.284 2.82 NaN
1998 12 24 1916 47.51 31.7845 -116.70133 3.36 2.6 NaN
1998 12 24 2343 3.04 36.10653 -117.58906 7.315 2.52 NaN
1998 12 25 0520 36.61 37.185 -119.5745 0.79 2.82 NaN
1998 12 25 0656 32.01 36.10612 -118.39508 13.024 3.27 1643
1998 12 25 0727 33.35 34.30954 -116.84739 7.763 2.82 1630
1998 12 25 1342 25.76 32.03419 -116.29731 10.86 2.89 1633
1998 12 26 1557 2.91 31.63733 -116.495 5.77 2.7 NaN
1998 12 29 0146 34.69 32.19525 -114.99808 3.463 3.18 NaN
1998 12 29 1336 31.35 31.99383 -115.4955 14.57 3.11 NaN
1998 12 29 1342 40.82 36.0715 -117.83847 3.382 3.12 1644
1998 12 29 2151 11.04 34.2412 -118.63227 5.517 2.54 NaN
1998 12 30 1222 35.97 36.00014 -117.97252 3.706 2.85 NaN
1998 12 30 1400 21.71 32.05495 -116.29288 8.437 2.6 NaN
1998 12 30 1517 46.17 35.62756 -117.49428 10.621 2.87 NaN
1998 12 30 1848 35.12 33.77169 -116.1151 9.858 2.83 NaN
1998 12 31 1736 28.8 33.85512 -117.07835 16 2.6 NaN
1998 12 31 2047 3 35.92599 -117.7603 9.125 2.53 NaN
1999 1 1 1108 3.71 34.5949 -119.17113 0.858 2.74 NaN
1999 1 1 1221 58.37 34.99461 -119.20693 10.182 3.46 NaN
1999 1 1 1931 29.97 32.8406 -115.61089 10.57 3.24 1645
1999 1 1 1932 3.16 32.84178 -115.61105 10.581 3.21 1645
1999 1 1 1951 25.12 32.84023 -115.60887 10.683 3.35 1645
1999 1 2 0916 7.98 34.28598 -116.77436 2.677 2.68 NaN
1999 1 2 2325 35.83 31.62717 -115.62833 -0.17 3.24 NaN
1999 1 3 0537 42.59 36.06789 -117.84046 3.368 3.07 1644
1999 1 3 1824 5.17 36.10382 -118.39409 12.961 2.93 1643
1999 1 5 1057 27.41 36.88633 -115.93867 4.91 2.85 NaN
1999 1 7 1429 39 31.668 -115.99017 4.17 2.73 NaN
1999 1 7 1750 34.76 36.1445 -120.15467 9.58 2.61 NaN
1999 1 9 0027 18.03 34.26201 -119.61374 10.16 2.6 1646
1999 1 9 0414 47.67 37.22917 -119.8155 1.89 2.93 NaN
1999 1 9 1940 2.91 32.20779 -115.0835 5.107 2.72 1647
1999 1 9 1940 19.77 32.20786 -115.08338 5.038 2.99 1647
1999 1 10 0719 19.94 32.36467 -118.35117 18.82 2.6 NaN
1999 1 10 1520 18.09 34.92768 -119.22333 2.845 2.91 NaN
1999 1 11 1330 12.72 34.1951 -116.82521 9.349 2.53 1216
1999 1 12 1642 28.83 31.67326 -115.92358 2.211 3.02 NaN
1999 1 12 2348 9.58 35.96897 -120.53188 6.889 2.55 NaN
1999 1 13 0912 35.96 34.26166 -119.61434 10.227 2.68 1646
1999 1 13 1002 5.86 32.72185 -115.91262 6.479 3.75 1640
1999 1 13 1203 40.32 32.72589 -115.91695 6.718 2.6 1640
1999 1 13 1203 59.84 32.72525 -115.91577 6.613 2.61 1640
1999 1 13 1320 56.35 32.71839 -115.9124 6.039 4.38 1640
1999 1 13 1323 57.5 32.71888 -115.91213 5.931 3.12 1640
1999 1 14 0644 13.44 33.64498 -119.02284 9.858 3.39 1648
1999 1 15 0548 18.63 36.08103 -118.30748 2.088 2.58 NaN
1999 1 16 1949 3.57 32.71711 -115.90917 5.491 2.9 1640
1999 1 17 2220 43.26 32.48392 -115.44336 13.227 2.55 NaN
1999 1 18 1325 44.94 35.87883 -121.33333 5.74 2.7 NaN
1999 1 18 2134 48.7 36.58933 -121.23633 5.79 3.01 NaN
1999 1 18 2212 29.36 34.17814 -119.15638 3.274 2.67 1649
1999 1 18 2252 59.37 32.71611 -115.90687 5.675 2.94 1640
1999 1 19 1901 8.76 32.01024 -115.76234 10.231 2.98 1650
1999 1 19 2225 31.74 36.06497 -117.83763 3.697 3.25 1644
1999 1 19 2332 8.24 36.06412 -117.83724 3.784 2.65 1644
1999 1 20 0000 52.29 32.00563 -116.27616 10.672 2.63 NaN
1999 1 20 0053 56.45 36.06407 -117.83747 3.644 3.58 1644
1999 1 20 0816 48.95 34.25484 -119.55801 8.403 2.53 1651
1999 1 20 1000 25.88 34.25619 -119.55928 8.407 2.5 1651
1999 1 20 1120 4.17 32.01412 -115.75091 9.344 2.7 1650
1999 1 20 1154 0.4 34.25625 -119.56014 8.325 2.59 1651
1999 1 20 1209 1.32 34.25528 -119.5561 8.533 2.83 1651
1999 1 20 1323 21.42 36.06577 -117.83956 3.266 2.84 1644
1999 1 20 1810 12.69 34.17829 -119.1571 3.017 3.18 1649
1999 1 20 1952 42.25 34.25669 -119.56053 8.233 2.58 1651
1999 1 20 1958 7.56 34.25466 -119.55808 8.439 2.51 1651
1999 1 21 0458 34.43 34.33718 -116.46811 8.333 2.53 1652
1999 1 21 0459 44.41 34.33851 -116.46871 8.311 2.68 1652
1999 1 21 2004 37.07 32.50267 -117.915 25.01 3.06 NaN
1999 1 21 2249 7.57 36.0604 -117.83531 3.588 3.02 1644
1999 1 22 2350 49.47 35.34424 -118.56578 8.825 3.05 NaN
1999 1 23 1543 47.87 32.05814 -115.41588 9.349 2.66 NaN
1999 1 24 0111 16.17 31.95778 -115.754 4.476 2.87 NaN
1999 1 24 1044 40.01 36.55267 -117.04267 5.06 2.5 NaN
1999 1 24 2224 50.39 34.28695 -118.40868 7.217 2.73 NaN
1999 1 24 2358 51.71 34.3171 -116.84088 6.263 3.37 1630
1999 1 28 1239 0.09 36.96333 -115.77533 -1.34 3.1 NaN
1999 1 30 0824 6.89 32.72233 -118.10233 14.23 2.55 NaN
1999 1 30 1443 45.53 36.02 -119.54717 13 2.77 NaN
1999 1 30 2324 4.49 34.09373 -117.43755 3.067 3.59 1653
1999 1 31 0755 53.32 35.34748 -118.54535 5.007 3.02 1637
1999 1 31 1913 23.6 31.4365 -115.4355 -0.05 2.9 NaN
1999 2 2 0318 12.33 34.09428 -117.43982 3.194 2.52 1653
1999 2 2 0353 3.68 36.04692 -117.71857 3.027 3.21 1635
1999 2 2 0707 0.7 31.54067 -115.73167 3.42 3.12 NaN
1999 2 2 1115 37.18 32.44558 -115.33735 13.131 2.58 NaN
1999 2 2 1436 51.87 32.041 -115.1445 14.59 3.1 1654
1999 2 2 1523 54.8 32.085 -115.14933 14.74 2.72 1654
1999 2 4 0753 38.06 37.02367 -116.05017 -1.25 2.8 NaN
1999 2 4 1302 11.06 35.34793 -118.54569 4.759 3.12 1637
1999 2 4 1523 7.62 33.19045 -115.56295 3.727 2.55 NaN
1999 2 6 0938 48.6 34.32609 -116.83886 4.983 2.94 1630
1999 2 7 0151 55.13 37.02217 -115.84117 -1.32 2.96 NaN
1999 2 7 0535 10.81 33.94356 -116.36432 9.018 2.72 NaN
1999 2 9 2109 3.12 32.01407 -115.75144 9.59 2.7 1650
1999 2 10 0625 4.4 32.05617 -115.10217 2.95 3.28 NaN
1999 2 10 1121 59.16 34.31478 -116.83925 6.701 2.7 1630
1999 2 10 1758 44.39 31.7645 -116.11317 4.16 3.02 NaN
1999 2 11 0019 31.53 32.74995 -115.42489 10.826 2.51 1541
1999 2 12 0048 29.83 36.17272 -117.86677 6.318 2.51 NaN
1999 2 12 0220 4.32 34.097 -117.44602 3.09 2.55 1653
1999 2 13 1413 12.94 31.68033 -117.0505 10.9 2.5 NaN
1999 2 13 2119 2.49 31.96633 -115.82467 4.48 2.56 NaN
1999 2 16 1333 1.65 31.85327 -115.49623 5.271 3.02 1655
1999 2 17 2023 56.09 32.42316 -115.35763 1.848 2.51 1656
1999 2 18 0357 14.17 35.6759 -118.0911 8.671 2.53 NaN
1999 2 18 1815 58.92 35.46801 -120.73562 4.126 2.54 NaN
1999 2 19 0308 32.3 32.6021 -116.15191 5.326 4.24 1657
1999 2 19 0322 38.2 32.60326 -116.14971 5.136 3.54 1657
1999 2 19 0747 0.25 33.21917 -115.68133 6.46 2.54 NaN
1999 2 19 1627 50.98 33.2018 -115.98964 6.496 3.47 NaN
1999 2 19 1658 55.11 34.82936 -118.9552 13.319 3.35 NaN
1999 2 19 1753 3.72 32.26292 -115.79423 6.308 2.54 NaN
1999 2 22 1446 53.8 31.91283 -117.1555 3.41 2.5 NaN
1999 2 22 1604 9.09 33.71403 -116.75882 16.542 2.51 NaN
1999 2 22 2156 22.04 31.63633 -114.95367 8.57 3.12 NaN
1999 2 23 0612 13.54 31.04717 -115.4675 6.98 2.83 NaN
1999 2 23 2131 44.91 32.57983 -117.06433 10.04 2.62 NaN
1999 2 25 1510 40.6 33.18316 -115.56542 3.442 2.54 NaN
1999 2 26 0457 22.33 31.7985 -115.9785 3.64 2.81 NaN
1999 2 26 1403 39.33 32.26283 -115.59457 14.078 2.83 NaN
1999 2 26 1525 57.53 35.9325 -120.50354 9.037 4.05 1658
1999 2 26 1932 19.41 32.2 -116.9295 2.79 3.26 NaN
1999 2 27 2231 55.18 32.10025 -115.04008 20.297 3.52 NaN
1999 2 28 0250 17.01 33.97619 -116.29358 4.614 2.6 NaN
1999 2 28 0651 50.67 32.71655 -115.90901 5.237 2.65 1640
1999 3 1 0551 32.45 34.03964 -118.3211 4.844 2.55 NaN
1999 3 2 0152 48.95 31.86005 -115.77528 2.287 2.83 1659
1999 3 2 0154 20.5 31.94167 -115.79933 4.39 2.58 1659
1999 3 2 0233 5.93 31.939 -115.76083 2.56 3.13 1659
1999 3 2 0903 40.13 31.99 -116.94017 8.26 2.52 NaN
1999 3 3 0113 17.23 36.66667 -121.25433 5.27 2.7 NaN
1999 3 3 0254 10.61 31.86533 -115.83633 7.03 2.67 NaN
1999 3 3 0558 25.84 31.7965 -115.75333 2.36 2.95 NaN
1999 3 4 1934 17.11 35.58425 -117.51722 9.734 2.98 NaN
1999 3 5 0018 50.01 35.95686 -120.48737 15.716 3.34 1658
1999 3 5 0200 29.67 32.42296 -115.35775 1.878 2.6 1656
1999 3 5 0613 2.92 33.97054 -116.35176 7.669 3.41 NaN
1999 3 6 0851 34.62 36.9535 -117.479 -1.41 2.81 NaN
1999 3 7 0401 47.19 31.941 -115.79467 10.31 2.5 NaN
1999 3 7 1550 49.09 33.36359 -116.38466 12.515 2.63 NaN
1999 3 8 1052 34.97 34.33267 -118.47798 7.777 2.66 1660
1999 3 8 1209 20.8 34.33139 -118.47999 7.429 3.01 1660
1999 3 9 0635 23.97 33.98174 -116.83881 11.663 2.53 NaN
1999 3 9 1719 41.19 31.8625 -116.1525 3.9 2.57 NaN
1999 3 10 1026 5.95 34.62294 -116.5608 9.777 2.58 NaN
1999 3 10 1726 53.18 33.19631 -116.00861 5.531 2.73 NaN
1999 3 11 1511 23.64 34.32785 -116.83982 7.035 3.03 1630
1999 3 12 0147 21.63 33.72783 -120.04167 4.02 2.6 NaN
1999 3 12 0429 21.08 31.699 -115.961 -0.26 3.36 NaN
1999 3 13 0330 26.29 33.24849 -116.22625 8.267 2.57 NaN
1999 3 13 1331 20.39 32.59233 -116.15888 5.461 4.27 1657
1999 3 13 1706 27.33 36.197 -120.3515 -0.53 2.7 NaN
1999 3 14 1445 14.63 35.69357 -118.44492 4.309 2.77 1661
1999 3 14 1649 37.51 32.3453 -115.20617 18.549 3.01 NaN
1999 3 15 0644 56.48 32.42442 -115.3594 1.868 2.55 1656
1999 3 15 0856 32.53 32.42408 -115.36044 2.068 2.9 1656
1999 3 15 1322 34.34 37.52283 -118.67233 -1.27 2.78 NaN
1999 3 15 1624 47.35 33.64341 -119.0629 6.686 3.05 NaN
1999 3 15 2108 54.75 35.77617 -117.65081 9.338 2.59 NaN
1999 3 17 0136 17.71 31.8495 -116.14517 6.79 2.69 NaN
1999 3 17 2000 6.95 31.95233 -115.77033 2.47 2.78 NaN
1999 3 18 0949 21.57 32.16838 -116.97868 5.537 2.75 NaN
1999 3 18 2337 47.97 35.97983 -120.52017 6.67 3.41 NaN
1999 3 19 0018 33.23 32.06904 -115.42513 7.356 2.58 1662
1999 3 19 1645 44.49 33.1877 -115.60873 3.709 2.65 1663
1999 3 19 1646 30.67 33.18707 -115.60917 3.713 2.61 1663
1999 3 19 1647 30.74 33.18706 -115.60935 3.942 2.63 1663
1999 3 19 1648 24.68 33.18856 -115.60794 3.714 2.89 1663
1999 3 19 2050 27.92 34.03677 -116.87176 12.393 2.58 NaN
1999 3 19 2330 21.83 34.33388 -116.46246 8.516 2.64 NaN
1999 3 20 1918 14.47 31.69517 -115.92183 0.81 2.6 NaN
1999 3 21 0214 50.22 34.44108 -120.72523 5.201 2.61 1664
1999 3 21 1353 33.08 35.69492 -118.44406 4.585 3.04 1661
1999 3 21 2054 26 32.176 -116.96894 1.986 2.64 NaN
1999 3 21 2331 9.07 34.33073 -116.8458 5.915 2.62 1630
1999 3 22 0217 33.72 35.75355 -117.52563 6.029 2.69 NaN
1999 3 22 0831 29.49 34.04746 -117.22542 15.936 3.79 1665
1999 3 22 0839 58.12 34.04933 -117.22729 15.703 2.53 1665
1999 3 23 0616 52.2 33.1608 -115.92635 5.779 2.5 NaN
1999 3 24 0735 34.73 32.69084 -116.01109 3.578 2.52 NaN
1999 3 25 1315 28.35 32.00484 -116.27745 9.493 2.94 NaN
1999 3 25 1805 48.09 32.70274 -116.07444 6.608 2.6 NaN
1999 3 25 1820 52.5 34.00193 -116.32241 7.035 2.8 NaN
1999 3 26 0302 13.19 32.06853 -115.42527 7.06 2.82 1662
1999 3 26 0507 38.78 32.42209 -115.35674 1.887 2.51 1656
1999 3 26 2100 43 32.66055 -115.65408 8.139 2.88 1666
1999 3 27 0104 7.24 32.66078 -115.65377 8.3 2.89 1666
1999 3 27 1514 47.76 36.02825 -117.76731 1.702 2.58 NaN
1999 3 27 1558 55.5 32.47341 -115.23923 11.227 2.51 NaN
1999 3 27 2251 21.75 32.38718 -115.24921 6.09 2.71 NaN
1999 3 28 0012 6.33 33.74683 -117.05117 11.77 3.36 NaN
1999 3 28 2235 21.58 37.41033 -118.9405 -2.15 2.6 NaN
1999 3 29 0150 55.86 35.28233 -118.90983 13.83 2.56 NaN
1999 3 29 1759 25.58 34.32849 -116.83949 6.416 2.58 1630
1999 3 30 1742 50.54 32.07203 -115.4258 6.822 2.57 1662
1999 3 31 1524 4.13 34.37405 -116.45758 5.896 2.53 NaN
1999 4 1 0029 44.52 34.26705 -119.62733 9.729 2.57 NaN
1999 4 1 0049 37.29 32.59008 -116.15959 6.157 3.03 1657
1999 4 1 0054 23.34 32.59012 -116.15923 6.183 3 1657
1999 4 1 0105 45.08 32.58994 -116.1597 5.912 2.81 1657
1999 4 1 0948 6.27 33.98662 -116.40415 2.355 2.59 1667
1999 4 1 2338 55 35.09961 -118.29016 8.838 2.56 NaN
1999 4 3 0406 15.18 34.14494 -116.43386 6.109 3.11 1216
1999 4 3 0552 17.99 34.38047 -117.03924 3.784 2.56 NaN
1999 4 3 1313 32.75 32.03409 -116.29814 9.108 3.39 1633
1999 4 4 0719 10.27 32.79023 -117.29608 3.231 2.62 NaN
1999 4 5 1212 10.5 34.44108 -120.72494 5.099 2.64 1664
1999 4 6 2059 27.05 31.435 -115.41583 -0.14 3.27 NaN
1999 4 7 0626 40.12 32.59651 -116.15716 5.577 4.07 1657
1999 4 7 2209 59.74 32.0567 -115.41521 10.278 2.75 NaN
1999 4 8 0613 42.55 32.60172 -116.1529 5.841 2.93 1657
1999 4 9 2040 13.56 34.31483 -120.32867 2.46 2.79 NaN
1999 4 10 1910 53.29 33.45427 -117.08355 3.606 2.54 NaN
1999 4 11 0909 19.06 34.35733 -118.58283 4.18 3.59 NaN
1999 4 11 1721 10.71 34.31774 -116.83486 7.434 3.07 1630
1999 4 11 2008 36.13 34.31688 -116.8337 7.518 2.66 1630
1999 4 13 1347 27.85 35.89618 -118.35379 4.764 2.6 NaN
1999 4 13 1822 54.31 33.67802 -117.96905 8.031 3.45 NaN
1999 4 13 2339 58.08 33.98807 -116.40332 2.513 3.34 1667
1999 4 15 0320 7.59 32.45367 -116.88367 14.77 3.37 NaN
1999 4 15 0351 53.41 33.15723 -115.63703 3.536 3.29 1668
1999 4 15 0359 2.78 33.15707 -115.63721 3.442 3.11 1668
1999 4 15 0415 54.88 33.158 -115.63639 3.335 2.64 1668
1999 4 15 0708 26.62 34.23537 -116.75749 9.146 2.77 NaN
1999 4 15 2303 32.87 34.83717 -116.22033 10.36 2.96 NaN
1999 4 16 0144 1.55 33.01594 -117.76067 11.718 2.52 NaN
1999 4 16 0840 1.36 35.51117 -119.56783 14.39 2.83 NaN
1999 4 16 0958 52.68 36.219 -120.45583 11.74 2.99 NaN
1999 4 16 1553 51.53 34.48273 -116.51554 4.893 3.15 NaN
1999 4 16 1851 56.35 33.98803 -116.40478 2.759 2.67 1667
1999 4 17 1701 6.27 35.28623 -117.47831 6.311 2.5 NaN
1999 4 17 2041 37.47 36.25855 -120.81319 5.051 3.09 NaN
1999 4 18 0622 9.75 34.62229 -116.66071 9.209 2.52 NaN
1999 4 18 0810 16.6 31.85367 -115.49595 5.403 2.58 1655
1999 4 18 1433 14.12 32.59175 -116.15857 5.823 3.48 1657
1999 4 18 1553 1.02 32.5906 -116.15915 5.987 4.15 1657
1999 4 19 0156 3.36 31.89063 -115.81946 3.545 2.68 NaN
1999 4 21 0310 20.49 32.35797 -115.23146 16.529 2.82 NaN
1999 4 21 1336 37.7 32.11809 -115.53386 10.509 3.39 1669
1999 4 21 1346 52.33 32.04383 -115.52067 14.06 3.64 1669
1999 4 21 1728 18.02 34.1387 -116.76331 11.256 3.87 NaN
1999 4 22 0150 44.62 32.11656 -115.41077 13.244 2.58 NaN
1999 4 23 1439 21.94 37.357 -120.00417 18.4 2.81 NaN
1999 4 24 1012 29.56 31.83417 -115.7605 5 2.56 NaN
1999 4 24 1538 29.18 32.59429 -116.15647 6.803 2.82 1657
1999 4 24 1742 17.76 33.98843 -116.40537 2.774 3.05 1667
1999 4 25 1623 31.03 37.02067 -118.1095 0.2 2.5 NaN
1999 4 26 1244 58.47 32.12318 -115.53589 9.278 2.54 1669
1999 4 27 0746 1.23 32.08283 -115.39017 6.13 2.57 NaN
1999 4 28 2344 23.6 33.01428 -115.57485 7.758 2.79 1670
1999 4 29 0120 1.05 33.01465 -115.57414 7.815 2.81 1670
1999 4 29 0627 15.48 34.25345 -119.07558 4.068 2.82 NaN
1999 4 29 1344 24.28 35.70908 -119.6766 4.853 2.56 NaN
1999 4 30 1009 50.42 33.01395 -115.57502 7.527 3 1670
1999 4 30 1857 48.41 32.61661 -116.14476 7.201 2.61 NaN
1999 5 1 0329 28.31 32.70098 -118.16275 6.304 2.86 NaN
1999 5 1 0432 31.39 33.95817 -117.75052 11.396 2.55 NaN
1999 5 1 1321 49.89 33.01522 -115.57313 7.662 2.71 1670
1999 5 2 0107 59.36 33.96049 -116.3171 7.751 3.7 1204
1999 5 3 1618 58.43 32.7356 -118.14908 7.155 3.58 1671
1999 5 3 1703 28.34 32.68417 -118.09767 2.36 2.72 1671
1999 5 4 0004 49.91 34.29465 -116.84823 4.818 2.56 NaN
1999 5 5 0217 46.89 34.07154 -116.37169 2.918 3.57 1216
1999 5 5 0241 11.65 32.74407 -118.14908 6.075 2.84 1671
1999 5 7 0659 29.71 31.93183 -115.77833 14.51 2.6 NaN
1999 5 7 1144 21.23 31.84633 -115.669 3.99 3.55 1672
1999 5 7 1235 29.79 31.99052 -115.77556 7.906 3.54 1672
1999 5 10 0811 49.09 34.0668 -117.60314 13.992 2.68 NaN
1999 5 11 0534 21.91 36.89833 -115.8125 -1.32 3.02 NaN
1999 5 12 0613 23.19 31.94817 -115.81967 6.1 2.5 NaN
1999 5 12 0723 57.9 36.1245 -120.42333 0.97 2.7 NaN
1999 5 14 0349 1.54 33.39159 -116.60065 11.479 2.82 NaN
1999 5 14 0754 2.88 34.06767 -116.368 6 4.92 1216
1999 5 14 0756 7.94 34.05909 -116.36714 4.36 3.4 1216
1999 5 14 0758 7.24 34.05205 -116.36458 4.79 2.5 1216
1999 5 14 0759 42.86 34.07466 -116.37236 4.776 3.45 1216
1999 5 14 0800 56.62 34.04232 -116.35886 4.537 2.66 1216
1999 5 14 0801 48.93 34.07435 -116.3713 3.522 3.08 1216
1999 5 14 0802 42.45 34.03382 -116.35229 2.535 2.94 1216
1999 5 14 0806 56.33 34.05116 -116.36284 4.297 2.65 1216
1999 5 14 0809 11.42 34.03234 -116.35223 2.393 3.16 1216
1999 5 14 0810 44.32 34.03833 -116.36148 3.487 2.96 1216
1999 5 14 0812 0.56 34.03673 -116.36141 3.896 2.54 1216
1999 5 14 0813 34.3 34.03964 -116.35991 4.099 2.94 1216
1999 5 14 0818 34.06 34.07786 -116.37169 3.594 3.48 1216
1999 5 14 0819 19.33 34.0358 -116.35255 2.646 2.5 1216
1999 5 14 0821 52.04 34.04338 -116.36126 4.035 2.5 1216
1999 5 14 0822 7.32 34.0383 -116.36017 4.551 3.94 1216
1999 5 14 0824 26.61 34.03512 -116.35263 2.595 2.81 1216
1999 5 14 0825 21.8 34.03772 -116.35962 3.621 2.69 1216
1999 5 14 0840 33.35 34.03822 -116.36039 5.089 3.38 1216
1999 5 14 0849 45.12 34.03947 -116.36143 3.854 2.91 1216
1999 5 14 0850 33.57 34.03868 -116.35863 4.591 2.5 1216
1999 5 14 0851 30.49 34.0413 -116.35513 4.672 3.7 1216
